marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	14804659	R2X5CR00OL3YE0	B000K2DTEM	126736835	Whiteside Router Bits RD1900 Standard Spiral Bit with Down Cut Solid Carbide 7/32-Inch Cutting Diameter and 3/4-Inch Cutting Length	Tools	5	0	0	N	Y	Great hinge mortising bit	"Bought this bit to use in my router table.  Normally, I don't buy 1/4\\"" shank bits.  However, I needed a bit this size to create dados for some slightly undersized maple veneered plywood. I haven't used it for that yet, but found it worked great making the mortises for hinges on a humidor box.  Cut through the sycamore wood like butter.  Whiteside makes great bits - American made too!"	2009-12-04
US	51941434	RBV36YLKPL2XD	B0002IGHKM	730073698	HyLoft 540 45-Inch-by-45-Inch Overhead Storage System, White	Tools	3	2	2	N	Y	Works fine, but came assembled incorrectly	This product was touted as coming &#34;75% assembled.&#34;  That's great, except it was assembled incorrectly.  Literally every screw that was put in was backwards and the actual plate that gets screwed in to the ceiling was on the wrong way.  I had to take the entire thing apart and put it back together again, I would have been better off without the assembly done for me in the first place.<br /><br />Once I figured that out and got through it, the product works as advertised, can't do more than 3 stars though given the shoddy assembly.  My advice is give the product a close look before you assume it's put together correctly.	2013-10-06
US	14257744	R1QBEMKZH1KXDV	B0054DM38K	888263721	Craftsman General Purpose Red Stripe Vaccum Cartridge Filter	Tools	5	0	0	N	Y	which is pretty good cause it was cheaper then the last one ...	Since Sears (the original vacuum seller) no longer sells this filter, I had to order... which is pretty good cause it was cheaper then the last one I bought (at Sears) and got to me in a few days,  Very pleased!!	2014-12-26
US	23477714	R2BY231SSA6LQF	B0002NYC6I	770782927	SK 19763 35-Piece 1/4-Inch, 3/8-Inch and 1/2-Inch Drive TORX Bit Socket SuperSet	Tools	5	1	1	N	Y	This is one of my favorite sets of all time	This is one of my favorite sets of all time. The plastic case doesn't fit as well as the last set I owned and the sockets end up shifting when I transport them.	2015-05-26
US	30515601	R2E8CRAMRPJRUS	B002HWS2H2	911699450	Black & Decker PD400LG PivotDriver 2-Position Cordless Screwdriver	Tools	5	1	2	N	Y	Driver	Purchased this driver for my wife and she loves it! I have two 18 volt drivers, too large for my wife to use. I sent for this one for her and if I am real nice she said she would let me use it now and then. It has power and c an be used in small places that the bigger ones can't.	2012-07-30
US	20487729	R2DC3ED1KZ13OF	B000EDVTQM	394787811	Makita BL1820 18V Compact 2.0AH Battery	Tools	5	0	2	N	N	Lithium Ion Makita battery	This purchase was a great value.  I received it promptly and it powers my model airplane starters just great.  I also purchased a Makita drill that can be powered by the same battery.	2008-08-18
US	13073448	R106JHUB0WJCWB	B000GTMZHG	650799233	Klein Tools D275-5 5-Inch Midget Full-Flush Diagonal Cutter Pliers	Tools	5	0	0	N	Y	Use it to cut zip ties, works great.	I use these to flush cut zip ties.  This tool is very good and leaves a clean, flush cut.  It is also quite small so it fits in my pouch easily.  Recommended.	2014-04-17
US	48246049	R3A4BI3SB1MCAD	B000EDVTQC	321878403	Makita BDF451 18-Volt LXT Lithium-Ion Cordless 1/2-Inch Driver-Drill Kit	Tools	4	0	0	N	N	Great machine, despite unreliable transmission	I had this drill and it's a great machine on all parts except the badly engineered transmission.<br /><br />I know have the BHP458z. It has a far better transmission which you can rely on.<br /><br />I think Makita stopped making this 3-speed machine due to it's unreliability and they have now gone back to using only 2 gears in their machines. I guess we have to wait a little while longer for a 3-speed gearbox that can be relied on.	2013-02-04
US	13447266	R1OY6SWTWKOL1K	B00UJFBOL0	279650223	Titanium Pocket Clip for Spyderco Pocket Knife	Tools	5	2	2	N	Y	Awesome	This thing is awesome.  It was tough to spend more on the knife, but this takes it to a whole next level of awesomeness.  Totally worth the money.	2015-06-30
US	45699431	R3MOKX18TGUDBP	B001D1J664	122054426	Plug Tap And Drill Bit Combo	Tools	5	0	0	N	Y	Irwin Makes Great Bits, Taps and Dies	Used this on my 2003 Jeep Wrangler to install part of my Metalcloak lift kit. Stayed sharp and cut evenly and true. It has straight fluting, so it did not shed material as well as one with twisted flutes, but I have never trusted twisted flute taps; I always seem to be nearby when the snap off in the workpiece. This one is well made and did the job right the first time. I love Irwin's combo packages like this one. To tap a hole in a common size requires that you drill it out to what can be a very uncommon size. If you need a weird sized bit you almost never can find one locally, as you know. So purchasing the odd-sized drill bit along with the tap makes things much easier. I was worried about using HSS on my application, but Irwin bits hold their edge pretty well in this age of soft Chinese drill bits. And Irwin taps and dies have become my go-to brand. If I did more tapping and threading I might look for something more expensive, but for my uses these guys work great and are usually at a more-or-less affordable price point for me. For me, Irwin combo tap and bit packages come highly recommended in whatever size you need.	2015-06-07
US	10938750	R18EVNBXCX4LBI	B004DT09WI	309195625	Gerber Bear Grylls Folding Sheath Knife, Serrated Edge [31-000752]	Tools	5	1	1	N	Y	Great folding knife	I was surprised at the quality of this knife. the ease of use and the great feel.  Glad i bought it. You would be too	2011-07-12
US	51352117	R2DWFQF8AIWI5L	B003M2F7NI	178681368	Armor All 2.5 Gallon, 2 Peak HP, Utility Wet/Dry Vacuum, AA255	Tools	5	0	0	N	Y	Great shop vac for the price	No complaints. Great shop vac for the price!	2014-08-05
US	33134621	R3G27C4KQ67H9M	B0012DLA3U	588098705	SE 8235DD12 50-Piece Diamond Burr Set, 1/8-Inch Shank, Grit 120	Tools	5	0	0	N	Y	this is a great set for the $$$	Used to grind spots on ceramics, this is a great set for the $$$	2014-12-28
US	32456759	R1PECL99KWR7AP	B0000EI96I	937031137	Delta Industrial 36-585 10-Inch Dual Bevel Front Bevel Lock Compound Miter saw	Tools	5	7	7	N	N	Dust Collection	"Several months ago I purchased the 10\\"" dual bevel compound (industrial)miter saw. I have several Delta tools and have always considered it a professional tool. This saw had several features I liked and planed on using it when I did not need the 12\\"" slider. After using it for a while I became discouraged with the very inadequate dust bag system. Most of the dust (90%) comes out the front of the blade guard and is all around the work table. Sawdust gets packed between the pinch guard and the spring to the point that the blade will not raise fully. In fact I have to remove the pinch guard and clean the sawdust from around the spring in order to raise the blade high enough to remove the screw on the blade guard to change the blade. I now leave the pinch guard off the machine. The next time I use the saw I will hook up my shop vac to try and get more sawdust away from the from of the machine and off the worktable. <br />Over all I like the saw and will work around the sawdust problem. <br /> <br />Dave"	2005-06-21
US	36762960	R1T37E99TS871N	B00ET5VMTU	688256028	Dewalt DCD771C2 20V MAX Cordless Lithium-Ion 1/2 inch Compact Drill Driver Kit	Tools	2	11	15	N	N	In second gear chuck stops too abruptly on the release, which loosens up the chuck and causes the bit to fall out	Bought one unit at Lowe's and returned it. When you put the unit into second gear and give it a could of spins with the drill bit inside, it stops spinning abruptly to the point where it starts loosening the chuck (no matter how tightly you tighten it) and eventually letting the drill bit fall out! That's a big no-no in my book. Got another one of these thinking this could just be a bad unit. Tested it at the store - everything seemed to work OK. After a month of use the same exact problem resurfaced. Had to return it again. DeWalt, I loved your 18V model - why did you screw up so bad on this one? Also, why did you get rid of the bit holder at the bottom - that was so handy? When is the next model coming out?	2015-07-23
US	50670215	R1WAR2IFN56XCV	B005DRMTKY	927996887	High Efficiency Dust Bags Fits Ridgid & Proguard Vacs	Tools	4	3	3	N	Y	Good, affordable bags but not as sturdy as expected.	I purchased these bags to use with my new 14-gallon Ridgid shop-vac They fit inside the vacuum well and did not interfere with the large filter at all. The only issue I had was that I managed to put a small tear in the bag while I was fitting it over the the inside of the tube, even though I was making a conscious effort not to press too hard on the bag while I was attaching it. I placed a piece of duck tape over it and did not have any issues when I was using the vac. So far, the bags have held up to drywall dust, cat litter, drywall chunks, staples and nails, pet hair, and shattered tile pieces.	2013-04-26
US	33073602	RB27MT16AW7XX	B001SMNILC	198889610	Optrel Satellite Welding Helmet (UVXK601) Category: Welding Helmets and Glasses	Tools	5	3	3	N	N	Amazing helmet	I have the Optrel satellite evolution, this is hands down my favorite helmet--ever.  We have used it for about 5 years through the mud blood and muck and it has been through about 14 outer shields and 6 inner ones.  It has never failed to perform and has seamlessly offered a tailor fit eye protection solution to any welding, grinding and torching jobs we have thrown at it. Balance is nice, weight is reasonable, adjustments are great as it goes really small and large too--I have a large head @ 8-5/8 and it goes just large enough that I can wear it comfortably while wearing my leather cap or my winter hat! The speed, shade and sensitivity settings are a must have--I am really spoiled now and can't imagine going any other way.	2013-08-20
US	46491527	R1NC93HOCMBT44	B0042U6UYE	207189838	Hot Wire Foam Factory K16 Crafters Deluxe 2-in-1 Hot Knife & Sculpting Tool Kit	Tools	4	0	0	N	Y	crafters kit	the items do the job as expected and along with the 3d scrolling table which I subsequently bought cutting and shaping foam is a whole lot of fun.	2013-02-16
US	890966	RW9NI7FQT24GD	B0042T7KGC	344569923	Klein Tools 5458 Leather Snap Loop	Tools	5	0	0	N	Y	Five Stars	a hook in time never hurt anyone	2014-11-22
US	31494670	R2XSAQBHQQ9CIL	B00152S64E	616355660	Bijan Nude For Men By Bijan Eau De Toilette Spray	Beauty	5	0	0	N	N	Ultimate favorite!	my secret favorite. i never met anyone who said they didnt like my perfume. it smells beautiful light and subtle. definitely feminine with a hint of a baby powder scent. it's very classy. i got it as a gift and never would've guess by the bottle that it would smell so good!!	2011-09-28
US	46761039	R1HKV3JDGNO2VF	B000EBIDIQ	378318266	Aqua Glycolic Alpha Hydroxy Acid Skin Care System, Facial Cleanser 6 Ounce, Toner 6 Ounce, Face Cream, 2 ounce 1 kit	Beauty	5	0	0	N	Y	Will buy as long as it's on the market! Love!	This stuff is great! Gentle bits breaks up the oil and keeps my skin clear and radiant.	2015-01-22
US	51917229	R2Q48FAMO8FL6V	B000Z6F2E8	953082559	So De La Renta By Oscar De La Renta Shower Gel for Women, 6.80-Fluid Ounce	Beauty	5	0	0	N	N	So De La Renta shower gel by Oscar de la Renta	I was very pleased to find that you had the So De La Renta shower gel.  It is a good product and leaves one filling refreshed and smelling wonderful.  Thank you for carrying this product and hope to purchase many more orders of it.  Five (five star rating).	2009-08-31
US	43856291	R2WLP68WPGK4O5	B001ET6XRA	54428216	TRESemme Thermal Creations Curl Activator Spray	Beauty	5	9	10	N	N	Awesome	This product rocks. At first I was hesitant to use it because I did not know if it was going to work on my african american hair. But I did!!! It makes my hair incredibly soft, bouncy, shiny, and somewhat mosturized, in my opinion. I love this product better than mine chi thermal protection spray. Another added bonus would have to be the design of the spray bottle, scent, and the non sticky feel of the spray. A must have for anyone who used flat irons, curl irons, curlers, etc.	2008-12-15
US	21429189	R2LGRDDR1CURNS	B003V5IHWE	301108891	Redmond Facial Mud, Hydrated Clay, 4 Ounce Tube	Beauty	4	4	8	N	Y	Works	This stuff works to tighten face and for pores. The first time I applied it to my face...I barely made it 5 minutes because it was pulling so tight. It was agony.. Couldn't move my face...itchy.I looked like a monster in the mirror where it pulled my face up. I have used it a few more times since and each time it gets easier cuz my face doesn't need as much pulling. I can go 1/2 hour now cuz I don't feel like getting up to wash it off. But u don't want to let it get too dry.	2013-11-28
US	24965537	R3VO8RXWG4S3C0	B001ECQ5H0	611888793	Dove ProAge Facial Cleanser, 5 Ounce (Pack of 3)	Beauty	5	0	0	N	Y	Great item	I discovered this item a few years ago when my supermarket was clearing out stock.  I tried it and saw that my skin no longer had breakouts and was smoother. At 51, my skin looks fabulous. I tried to get it in the drug store only to find it is not sold there.  Thankfully, I found it on Amazon and have been buying it ever since. Love the product.	2011-01-20
US	24867111	R32UOTNSHU2B4W	B000050B6B	885449849	Philips Norelco HQ5 Shaving Heads	Beauty	5	0	0	N	Y	Blade replacement	This product makes my old Norelco razor work like new again.  My old blades were simply unusable.  These are sharp and now I get a smooth shave again.	2009-06-09
US	13732179	R34MRKI72G141G	B004KP3UJE	335688287	Hugo and Debra Naturals All Over Lotion	Beauty	5	0	0	N	Y	I really like the way this lotion is a bit creamier than ...	I really like the way this lotion is a bit creamier than most. It smells great and keeps my skin moisturizer. It has a good rating by EWG which is important to me in all the products I use that they be safe and low in chemicals.	2014-12-08
US	20236488	R1KNUINL9EM0FY	B0034UBHNM	488363553	Avon Reversalist Day Renewal Cream SPF 25 1.7oz./50g	Beauty	5	0	0	N	Y	Reversalist day cream	This is great for age 40 + skin and does great with my combination skin type! I give it 2 thumbs up!	2013-05-31
US	16210323	R1M88Q4TLB1ZUE	B000052YJH	695748265	Buf-Puf Reusable Facial Sponge	Beauty	5	0	1	N	Y	Good Sponge	I've used these sponges for years and was having trouble finding them in the drugstore. Good mechanical way to slough off old skin and keep face looking fresh.	2013-11-14
US	6451951	R2GQSX7Q5KY8R8	B00FQ0SLUK	294313668	Tribal One Pass Black by Skin Candy 4-oz Bottle Tattoo Ink -Tattoo Supplies-	Beauty	5	1	1	N	Y	Perfect!	Best ink there is! I wont buy any other brand!	2015-01-11
US	19761979	R2X8AFTPSZNRG8	B001KOTQIM	904224701	212 Sexy Men Cologne by Carolina Herrera for men Colognes	Beauty	5	0	1	N	Y	Alluring fragrance	This is a very grande frangrance for men, very noticeable, without being over-powering. He gets compliments all the time, and it lasts all day.	2011-10-23
US	21097597	RCCUSHEU56K2E	B000B9WF8U	536938189	Mop Lemongrass Lift for Root Volume Spray - 8.4 oz	Beauty	5	0	0	N	Y	Great Product	It's the only product that works for my thin, fine hair.  It's great that I can order this online and don't have to visit a salon.	2014-02-28
US	12797142	RZ6L78H89MM6G	B008HRTF1S	203083049	Etude House Precious Mineral BB Compact Bright Fit (SPF30/PA+++) - #N01 Ivory Beige	Beauty	5	0	0	N	Y	Great make up	Great coverage and it doesn't  irritate my skin. Lasts all day!! Will definitely purchase again!! Wish we had a store here!	2014-01-19
US	16187452	R1BTMAVVPD5RJ9	B000QXAJPC	151899028	Christian Dior Diorshow Waterproof Women Mascara, Brown, 0.38 Ounce	Beauty	1	0	1	N	Y	Brown not black	Returned it because it is brown.  Assumed it would be black as description did not specify brown.	2015-06-06
US	27891869	R3OM1W57O86S01	B001B0YMB6	777111689	Clear Plastic Large Capacity Cosmetic Storage and Makeup Organizer	Beauty	5	0	0	N	Y	Nice quality and so useful	Purchased for my wife for her cluttered vanity area. She loves it! Lots of compartments for everything a woman needs. The acrylic is high-quality and doesn't look &#34;plastic&#34;.	2014-08-22
US	6840496	RVSWK5EHL2230	B008JVZMDM	581853654	16 PCS Professional Makeup Cosmetic Brush Set Kit + Purple Pouch Bag Case	Beauty	1	0	0	N	Y	Disappointed	I was very disappointed. I was hoping to buy a nice set that was cheap but would get the job done. The brushes don't pick up eyeshadow and it goes on very flaky. I was very unimpressed. These brushes are of no use to me.	2014-12-03
US	41185251	R21Q9C0DNC3Y57	B003I3F0MY	258524322	Maxi-Peel Exfoliant No. 3 (60ml)	Beauty	2	1	2	N	N	too expensive, i found diff. webste it has half the price.	good product but way too expensive here, i recommend to look around and you will find half the price you pay in here.	2011-12-31
US	29148487	R298FSURQIM7DJ	B00DYCE20U	899645847	Zeus Deluxe Violet Wand Kit	Beauty	5	0	0	N	Y	"Zeus  ""MAGIC"" Wand"	The adjustable power setting makes a great change of pace! If you like to feel the Stim, this is your toy.	2013-11-09
US	10331875	RES88EZ1Z6QV	B005ESAYF4	277892398	Ink Soak-Off Gel Polish - Vivid Violet #38	Beauty	4	1	1	N	Y	Be aware!	I love the INK brand but be aware that the color that is in the bottle does not match the color that is shown on the label of the bottle.  This color looks like a purplish blue but it is a very deep purple almost black.  I love the brand but wish they could be a bit closer to the specific color on their labels.  It would help tremendously while shopping online.	2012-01-05
US	20838139	R4F0V289GG7PB	B00JG810QA	38615819	4Head Headbands By Hippie Runner. FUN PATTERNS. No Slip, No Drip Headbands For Running, Exercise, Fashion, Accessories. Buy Four, Get One Free! (#161 Puttin On The Glitz)	Beauty	3	0	0	N	Y	It's ok.	It's ok.  It does keep the sweat out of my eyes but I am not particularly fond of the material.  For the price, it's fine but I probably will not be purchasing another.	2014-09-12
US	44496406	R2GSODEXHU4QI3	B007FXZZWI	205817174	Jungleman All-Natural Deodorant, Unscented - 3.0 Ounce Stick	Beauty	1	0	0	N	Y	Do not use in hot weather!	Turned into a goopy mess in hot weather. Unless you want extra-sticky sweat, just stick with the normal stuff	2014-12-09
US	33148949	R2W0PLQEDOGS3I	B000O8EM7K	333177626	DKNY Be Delicious Eau De Parfum Spray for Women	Beauty	5	1	1	N	N	LOVE IT!!	i love love this perfume i have been using it for about four years now and it never gets old its a fresh scent good for anytime i would recommend this to anyone who needs a good everyday anywhere perfume	2009-12-04
US	42920832	R23P4JHEO5WB3S	B0057UVX3G	577983114	Murad Complete Skin Renewal Kit	Beauty	5	0	0	N	Y	Five Stars	Great product, but I wasn't aware that they were the mini sizes!	2015-03-20
US	44263060	R2H9XHG3FOL1Z1	B00FNRMOV8	480949076	AGELESS SERUM with RENOVAGE & MATRIXYL from Sublime Beauty, 1 oz. Reduce the 8 Main Signs of Aging; Creamy Moisturizer for Healthy Skin.	Beauty	5	1	1	N	N	Five Stars	This serum is silky and absorbs into the skin nicely. I would recommend it.	2015-05-27
US	24653473	R2NMS0PAEYTY1A	B00390DN34	190265573	Sexy Hair Big Sexy Hair Powder Play Volumizing and Texturizing Powder, 0.53 Ounce	Beauty	5	0	0	N	Y	highly recommend!	I haven't met one person who doesn't like this product yet. It's amazing and easy to use for both short and long hair	2014-11-19
US	41575354	R28SNO97TCCT8H	B00B8XWI7G	844154598	Universal Shampoo/Conditioner Pump for Bottle, 1 L/33.8 oz., Piece 2	Beauty	5	0	0	N	Y	Five Stars	Super fast shiemt great product	2015-03-17
US	28430230	R2BMGF6T02MU9O	B000CNIHEG	85587131	Subtil Pour Homme Eau de Toilette for Men by Salvatore Ferragamo	Beauty	1	8	9	N	Y	not real	first off it does not smell right... but secondly the reason why i know its fake is that it has all these brown things floating around in it!!! NASTY... Sending it back ASAP...	2011-03-23
US	49295517	R1FX8IPKWVR2O2	B009S3PZBO	822850314	Wet Brush Happy Hair Detangler Hair Brush	Beauty	5	0	0	N	Y	Best brush in the world!	Best hair brush in the world. We used to hate hair brushing time due to snarls. This brush glides thru snarls like butter. Holds up well.	2014-12-23
US	25862449	RQLLD5ATIS040	B001TOSRCO	472925119	NYX Cosmetics Diamond Sparkle Lipstick, 0.15 Ounce	Beauty	5	3	3	N	Y	Exactly the shade I was looking for!	I love this lipstick. Especially when I combine it with smokey eyes. I love the shade and the texture. I will be orderingn again.	2013-03-01
US	32239452	RQH5U4KBH46DP	B001QXKDRA	907519570	Spring Valley Pharmaceutical Grade Tea Tree Oil 2 fl oz	Beauty	5	0	0	N	Y	Love it	I am pleased with this brand of Tea Tree Oil. I haven't tried any other brand so I can't compare it. But I'd order it again.	2014-04-07
US	14684769	R1DH0P78XXA0JE	B00FW99ZCI	915250978	Pravana Chromasilk Pastels Blissful Blue 3 fl. oz. Net 90mL	Beauty	3	0	2	N	Y	Good color, but fades fast	I've had ombre blue tips since March. I got them done professionally, and then I've been touching them up myself. The color starts with the pastel blue then blends into a darker one. I absolutely love the color. My lightened before the blue was applied, and the color looks perfect. The problem is it doesn't last. It fades fairly quickly. Even with only washing my hair 2x per week w/ sulfate free shampoo, and applying a Nexus color protector before and after, the blue doesn't last long. I am constantly touching it up.<br /><br />That said, I get SO many compliments. The color is perfect when it's new and it makes me feel like a mermaid :)	2014-08-07
US	28228995	R2K7VRY9U9J65V	B0077CNO1G	800155782	Project E Beauty D'arsonval High frequency direct for Home Use - skin tightening, Wrinkles, Fine lines, Puffy Eyes	Beauty	5	16	16	N	Y	Excellent Results Achieved	(53 years old - Female) Been using this product since last November (2013) and I have to say that I am very pleased with it, overall. It came to me well boxed, with protective foam padding that holds all of the glass attachments. Go ahead and trash the instructions...they are useless and laughable. Lots of info online about how to use this and get the best benefits.<br /><br />I use mine with Pond's Rejuveness cream, but you can use many other products, as other reviewers have pointed out.<br /><br />Wasn't expecting miracles with this, but I can honestly say that my skin looks (and feels) fresher and healthier, and my pores are shrinking, which is a very nice thing to happen. I get a little rosy glow just after I use it, so the real difference is seen the next day; for me, anyway. The lines in my forehead have diminished greatly, and are continuing to do so. My crow's feet and dark circles (hereditary!) are on their way out too.<br /><br />I usually work on one area of my face at a time, giving each area about 3 or 4 minutes, and going back to zap the deeper lines when I'm finished. It's actually very relaxing, and can be done watching TV, without much thought or effort.<br /><br />It doesn't hurt when you use it. Just start off with the lowest setting and work your way up. Especially if you use the &#34;sparkle&#34; technique for deeper lines. That can be a little &#34;ouchie&#34; if you zap yourself with a high setting, so definitely start low with that.<br /><br />You're going to get out of it what you put into it, make no mistake. Use it every day, and you'll see results. Use it once in awhile when you think of it, and you won't see results.<br /><br />All in all, it's a really nice at home skin treatment that makes me feel pampered. No regrets with this purchase at all.	2014-02-14
US	11389626	R2XMXZ2J2C4ZSH	B0056K0F4K	182542594	Denorex Dandruff Treatment System, Complete	Beauty	5	0	0	N	Y	Amaze Balls	This stuff works like gangbusters! And leaves your hair, pardon the clich&eacute;, soft and manageable. My scalp was in bad condition before. This three step process cleared it up within just a few days.	2013-10-18
US	36215703	R36DUYRDT1TI9Y	B000NPAJYY	304194783	Dr. Dennis Gross Skincare Alpha Beta Daily Face Peel	Beauty	3	0	0	N	Y	Not impressed	For the amount of time invested and money spent, this product did not live up to expectations.  I will not re-order.  I noticed very little change in my skin even tho I used it faithfully and according to directions.	2009-06-21
US	31296369	R124L4H2DP7M34	B0016220GS	846056501	Shaving Factory Double Edge Razor, 1 Ea	Beauty	1	2	12	N	Y	Great razor	The razor is of good quality.  He loved it.  It was exactly what he was looking for.  They do not sell these razors in any store, so it was perfect.	2013-02-03
US	22235425	R1JNTTNCYJ3OD5	B00FMIBPUY	22883604	"Evolatree Natural Handmade Wooden Combs - Fine Tooth, Wood Comb Hair Comb with Anti-static & No Snag, Wood & Horn, 7"""	Beauty	5	0	0	N	Y	Five Stars	The product arrived as advertised and on time.	2014-11-03
US	13061	R2N6LS1SCGS6QY	B002WFFDNK	761494189	1000ct Cotton Swabs Bag	Beauty	5	0	1	N	N	What a deal!!!!!!!!!!!	I am so glad I purchased these! You can't beat the deal of a 1000 cotton swabs for under $5.00! As fas as having bad ones in the bunch I am going to say that my bag has a very minimal amount. Nothing that can't be fixed by just grabbing another one. Hey, you've got a 1000 of them!! I highly recommend to anyone to buy these. I use them everyday, mostly to apply my eyeshadow. I also was really excited to see on the bag that they are &#34;Made in the USA&#34;!	2014-04-26
US	28300876	R2TBUFFKFFUACA	B00639DLV2	139382276	HAWAIIAN Tropic Silk Hydration Sunscreen Lotion, 6 Fluid Ounce	Beauty	5	0	0	N	N	Love it!!!	I love this product because it protects my skin. I love all Hawaiian products because it hydrates my skin and it doesn't get sticky at all. I definitely recommend it!	2012-08-29
US	20642294	R3D6CSNL30QZD5	B00AEB6G4O	124815221	Bigen Oriental Black Hair Color #59 1kit (Pack of 2)	Beauty	5	0	0	N	N	Five Stars	I will order this prduct again meets my needs	2014-09-25
US	36948309	RMRUHXPGOQZXZ	B005CWHJCI	59895585	Brush Buddies Justin Bieber Singing Toothbrush	Beauty	3	1	1	N	Y	Toothbrush was in good shape but...	The toothbrush was in good shape and came in good packaging, but the batteries were almost dead and with my buying this for a grandchild in another state and with money being tight between the two families the music will only last for probably long enough to use one time. I think the shipper should always check the batteries to make sure they are in full charge mainly in this time of year.	2012-12-18
US	48378607	R8MG5QQLX86HE	B002HLZTWE	300921539	Ouidad Botanical Boost	Beauty	3	0	0	N	Y	nice	i read lots of reviews on this product and many people said it worked so well in their hair. i have very thick hair with more of a natural wave and this didn't fully give me nicer curls. it works sometime and other times it just adds water to my hair i think.	2013-07-29
US	18768078	R385NR6BKOFI3Z	B0013TVEWA	788788689	Philips Sonicare Flexcare Rechargeable Electric Toothbrush	Beauty	4	0	0	N	Y	2nd one	wife loved the first one til it died 2 1/2 years later. now we have another one to replace it. dentist said her teeth look amazing after the start of use from the first one. price of refill head is a bit much	2013-01-20
US	25891643	R2F5NVRP7E1O2K	B008CZC1IE	916120356	Axe Shower Gel, Cool Metal, 16 Fluid Ounce	Beauty	5	0	0	N	Y	Great Value	Bought this as part of a gift set for my brother. I was really surprised about the actual size of the product, for the price I paid for it. This is a great bargain, I would recommend to anyone who is a fan of axe products.	2012-12-29
US	4305865	R15LMFKVF4ZRG2	B00GVHPHTK	566230084	Courtenaige Hyaluronic Acid Serum, Pore Refining, Tighten Mature Skin, Moisturizing Vitamin C and E Luxury Creme	Beauty	4	3	3	N	N	Light on skin	I haven't seen any changes yet. I thinks its because I'm a dark skin black person so it's going to take time to see an outcome. I do like that it's not too heavy. I will have to update my review in a few more weeks. The seller emailed me to make sure my product had arrived on time which was nice.	2014-08-19
US	38891542	R33NRWSFAGM744	B004WPHFE8	954213221	Lisa Rachel Sulfate Free Conditioner & Cleanser with Jojoba & Chamomile Hair Conditioners And Treatments	Beauty	2	1	1	N	Y	I still had to use conditioner afterward, I went ...	I still had to use conditioner afterward,  I went back to Suave shampoo and conditioner and this was thrown away half used.	2014-12-19
US	27958819	R30U8ZGIBV8UK3	B0095IMNI0	951383878	Waterpik Complete Care Water Flosser and Sonic Toothbrush	Beauty	4	1	1	N	Y	Great unit.	Only all in one unit I can find.  The wireless charging of the toothbrush is Very cool.  The reservoir for the water pik is a little smaller than I'd like.  it comes with several attachments so you can figure out what you like.  Now when I go to the dentist I won't get lectured for not flossing ;)<br /><br />On the downside the plastic construction seems a bit cheap.  I cannot imagine the little on/or and speed knobs holding up as they seem flimsy.	2015-08-21
US	6202158	R2TQM2KG00D9YV	B0046VJV36	184141855	Maybelline New York Fit Me Concealer, 0.23 Fluid Ounce	Beauty	2	0	0	N	Y	not nice...	its sooooo dryy! maybe i chose the lighter tone.. and it does not conceal much! i would not purchase it again.	2014-02-02
US	40058477	RFSB89MJOD0JN	B00FNJW87G	508517512	Primal Pit Paste Natural Deodorant, Aluminum Free, Paraben Free, No Added Fragrances	Beauty	5	0	0	N	Y	Five Stars	Love this product!  A little messy to use, but it works well.	2014-07-23
US	38824269	R3EJTPRB69H1H6	B000AA5VE0	347355405	Sally Hansen Eyebrow, Face & Lip Wax, Microwaveable,  wax 1.25 oz (35 g), Extrasoothe lotion 0.5 fl oz (14.7 ml)	Beauty	1	3	5	N	N	Messy! Worthless! Not Worth Trying!	"I decided to try this product for my eyebrows because I thought I can't really lose anything. If it works once the cost is less than a salon. The problem was it didn't work even once! I followed the directions closely. The wax doesn't melt in the time the directions say (and my microwave is normally very powerful). It's hard to spread...if you get it to thin it won't pull off..too thick leaves bits of it behind. For some reason it really tucked my skin, but plucked very few hairs. I also wouldn't trust the indicator wand to not burn you. Placing it in the hottest part of the wax it continued to show \\""ready\\"". The tweezers are Barbie sized and don't work well at that. The soothing lotion is OK, but the kit includes nothing to clean off the goo with. I don't think I would have ever gotten it off my fingers if I hadn't had some wax remover from a different kit."	2007-03-10
US	43760849	R9FZCE0GVYS5O	B00CQ1BTMY	795295984	Loves Fresh Lemon by Dana for Women 1.5 oz Body Mist	Beauty	3	0	0	N	N	Three Stars	It smelled wonderful, but the scent doesn&#34;t last that long.	2014-10-26
US	31808663	R6OP4EEZ1VFSQ	B003O34OL6	426460310	Reach Gentle Gum Care Fluoride Mint Floss, 50 yd	Beauty	5	0	0	N	Y	FLoss Floss FlOss	My wife goes through dental floss like water. Good quality floss for your teeth when you need it. Buy this product first.	2013-09-17
US	47752944	R3AAUW5NAN5XJC	B00LUKXCJ0	942946627	(NEW) REAL LOOK HAIR EXTENSION IN OUR UNIQUE BOTTLE/PLATINUIM BLONDE MIX WAVY... Synthetic	Beauty	2	0	0	N	N	dissappointed	They looked so pretty in package matched my hair perfect. I just thought I was getting human hair. I got a mess. Very disappointed. And the website is not a big help.	2015-03-18
