marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	20083602	R3D89JN3LS9NFR	B00IJQDZTU	229419423	2 Sets (4 tubes) Love Alpha LA729 English Version (Gel & Fiber) Mascara Set - Brush on False Eyelashes	Beauty	5	0	1	N	Y	I'm so glad I found this	My lashes naturally go different directions. I'm so glad I found this.Straightens up my lashes and makes them POP. They are super thick and dark. People think they're fake :)  Product is easy to apply just be careful to not get anything in your eyes	2015-05-28
US	25265532	R2SGO8ZOF5FGJ9	B008AM32MI	17148444	bareMinerals Blush	Beauty	5	0	0	N	Y	Bare Escentuals	Perfect for that kissed by the sun look! A tiny bit goes a long way.	2015-03-14
US	42403792	R25F1HX8ZDN9OT	B0046VGPHQ	918979097	Fake Bake Flawless, 6-Ounce	Beauty	1	0	0	N	Y	not so good	Leaves streaks and the application process is just not that user friendly.  You get what you pay for !! Not happy...	2014-09-23
US	44657169	R2SJ5LZN8T7JER	B00M9GTL6M	83475114	Quicken Premier Personal Finance & Budgeting Software 2015	Digital_Software	1	1	1	N	N	IT SUCKS!	DO NOT PURCHASE.<br />I bought Quicken Deluxe 2015 and have had horrible service update (bug fixes) problems.<br />If you sorted by &#34;cleared&#34; vs &#34;not yet cleared&#34;, it would not show a balance.<br />Finally got R8 update. Didn't work.  Backed up Quicken, Reinstalled Quicken 2015.<br />Finally it works. Go to down load my bank information... and they want you to sign in.<br />Clicked &#34;forgot password&#34; and you are directed to another web site &#34;temporarily unavailable&#34;.<br />That has been unavailable for over a week (since 7/31).<br /><br />Welcome to 1995.... pencil and paper seems to be the best solution!	2015-08-07
US	22375975	R2TF4BP9YQZS5V	B00GW5UBUQ	250373388	BulkSupplements Pure L-Norvaline Powder	Health & Personal Care	2	2	2	N	Y	Two Stars	Nothing noticeable to my pre-workout concoction.	2015-04-04
US	35400563	R1PJAOXZWUG4KE	B000F54AN8	780383452	Conair Sound Therapy Sound Machine	Health & Personal Care	5	0	0	N	Y	Great for babies.	The white noise option is awesome for my baby. It's small so I have traveled with it too. Good purchase.	2014-01-05
US	31449322	R2TAUYVMZ5B4C1	B00AJSXOAQ	754922235	Battery Case Holds 12 AAA Batteries with Non-Skid Feet Portable	Health & Personal Care	5	0	0	N	Y	Love this battery cases	This is a great way to store and transport your batteries. Better than leaving them loose in my bag. I would recommend this to anyone needing a storage solution.	2014-04-23
US	14283349	R3GA9BHZSMYRFE	B004L6NTHU	65619308	EatSmart Products Precision Getfit Digital Body Fat Scale with Auto Recognition Technology	Health & Personal Care	5	0	0	N	Y	The health conscious friend	I bought this product when I started a new exercise program and wanted a better feedback on my progress.<br />It works great. I can't attest to the accuracy, but it matches earlier tests I've done with professional grade measuring equipment, so I trust it.<br />The price makes it a great deal and the only issue I had with it is that when you lose more than 6 lbs, the device will stop recognizing you - which actually felt quite the compliment...<br /><br />Excellent product from an excellent company, I definitely recommend it to others.	2013-03-05
US	47286411	R1V11WSZZ14KF1	B003H3MKWS	573986489	Essie Matte About You Matte Finisher .5 oz.	Health & Personal Care	5	0	0	N	Y	love, love, love this product	love this matte top coat, it gives you such a diff. look to your nails! i got it mainly for a dark black/charcoal color, but i think it would do well with many other colors, can't wait to try on more colors	2012-06-27
US	38331073	R22EYRNHTXUYZB	B003B3OOPA	910404207	Nature's Way Extra Virgin Organic Coconut Oil, 32-Ounce	Health & Personal Care	5	1	1	N	Y	Great Product	I specifically purchased this product as a deep conditioner for my hair.  It melts easily in the palm of your hand and I apply it to dry hair completely saturating it.  I let it sit for awhile and shampoo it easily out.  This oil provides a better deep conditioning treatment then any I have tried, i.e Pantene, Redken, Biolage.  I have also stopped using Argon oil and will use this after drying my hair instead.  It provides more shine and weighs it down less.  You cannot beat the price of this product!	2013-04-25
US	14589014	RTK8J02QF17AQ	B008TGY3QO	955577225	Utopia Care Stainless Steel Straight Edge Barber Razor with 100 Derby blades	Health & Personal Care	5	0	0	N	Y	Five Stars	Nice sharp razors	2014-07-08
US	16755277	RV6WMP9XL5Y3T	B000GCNBLW	106678810	Tampax Cardboard Applicator Tampons	Health & Personal Care	5	0	0	N	Y	Great product	I will always buy this brand for their great absorbency and ease of use.  I wish they came in larger boxes with 56-80 per carton to save space in the cabinet and to always have on hand.	2013-01-07
US	47572643	R18V9PQXIJRZ1F	B004H44GB4	830641693	Omron 10 Series Upper Arm Blood Pressure Monitor with ComFit Cuff	Health & Personal Care	5	0	0	N	Y	Five Stars	not bad	2015-05-14
US	32522133	R87J68Q2959ZE	B004ATTGSY	27120447	Pearl Enterprises 1.5mm Dermabrasion M.T. ROLLER with Travel Case	Health & Personal Care	1	8	16	N	Y	horrible quality! needles bent	I Just Opened Up My Derma Roller Tonight To Use It Only To Find That 25% Of The Needles Were Bent Completely Inward Right Out Of The Package.  Complete Waste Of Money And Dangerous!	2013-08-04
US	52618461	R2F7H6H1APZOQ2	B00BI0KIDK	344168617	PolyGel Silicone Gel Foot Arch Wrap Pronate Support SM/MD	Health & Personal Care	4	2	2	N	Y	Exactly fit the bill !!	I like it very much because it completely alleviated my heel pain.<br />Simple to attach to my foot. Easily washable as well.	2014-03-10
US	49850777	R13CGT3HSJ1F1H	B00013Z06U	457839222	Natrol - Glucosamine Chondroitin & Msm, 150 tablets	Health & Personal Care	5	8	9	N	N	Good for knees	I hurt my knees hiking in New Zealand.  My doctor recommended Natrol Glucosamine, Chondroitin, and MSM and I have been taking it ever since.  It definitely keeps the pain under control better than other products I have tried.	2008-02-08
US	10127150	R18WJFMI7UCKQ	B002PQZEHQ	66965055	Parker SR1 Stainless Steel Straight Edge Barber Razor and 5 Shark Super Stainless blades	Health & Personal Care	5	1	2	N	Y	Amazing	This razor is absolutly amazing, it's light come with five blades, has a nice grip makes for a clean tight shave this is the best razor ive ever used.	2012-01-10
US	48412068	R3VSXFEGG9EYL0	B0057IGC5W	431697784	Solar Shield 51 Rec 17 Ultra Light Frame Gray Polarized Clip on Sunglasses size	Health & Personal Care	5	0	0	N	Y	Fast shipping	Excellent sunglasses, no frame so very light weight!<br />Most with frames are hard to get off and feel heavy. Recommended	2014-01-29
US	19053566	RRPJNN6DI0ZVZ	B00926EW5W	280541869	BSN SYNTHA-6 ISOLATE Protein Powder Drink	Health & Personal Care	5	0	0	N	Y	My favorite supplement.	This is my favorite supplement for maintaining muscle mass. I use it in the morning when I get up with no tummy ache if taking alone. I like some of the other products on the market like combat but the syntha seem to be cleaner than to others with less fiber for chugging. I can feel the draw after a drink, in other words my muscles love it. I would recommend at least trying it for awhile and see the results for yourself.	2013-06-06
US	13369546	R1VF1XRTGOEZUO	B00AOJAQZG	232231246	Bayer Contour Glucose Test Strips (150 Count)	Health & Personal Care	5	0	0	N	Y	Required by doctor to keep a record of what foods make my sugar go up	Was diagnosed with diabetes type 2 and to check my blood to see what types of food make it go high.	2015-02-16
US	26934730	R172CZP443WCAF	B00AC4DYWA	778686998	Garcinia LEAN (180 Capsules) - #1 Garcinia Cambogia = Max Weight Loss	Health & Personal Care	4	0	0	N	Y	Slow but still loving it!	It's not as powerful as other pills I've taken in the past but I am still seeing process. I feel much healthier taking these pills and the best thing is there aren't any side effects!	2013-11-02
US	22607554	R2W0AJFDH8C3HF	B009N5QS9A	986707692	Premium Electrode Sock Package TENS Pain Treatment for Nerve Pain, Arthritis, Joint Pain, Rehabilitation, Tarsal Tunnel, Inflammation, Electrotherapy and Earthing (1 SOCK - Conductive Silver Thread)	Health & Personal Care	5	27	28	N	Y	Best Silver Electrode Sock Option for TENS and Pain Treatment	These socks work really well when compared to other similar products that you can get on Amazon.<br /><br />It has not been pointed out yet but we originally purchased a “highly silver content conductive sock” from another company on Amazon (it’s a dark gray or black color) and it just didn’t work well. I used it with one of the popular inexpensive TENS devices you can also get on Amazon to treat my aunt’s painful neuropathy symptoms but the electric current was mostly felt in the little adhesive electrode that you need to attach at the same time and hardly at all in the sock. My aunt felt like she was being shocked under the little round electrode and became too afraid to use the sock.<br /><br />Because I had done a lot of research about TENS for neuropathy pain and I really wanted this to work for her I decided it was worth it to try another sock and purchased this one. I was hoping for a better experience with this sock and can happily say the difference between the two is actually night and day.<br /><br />With these socks you really feel the electric current being spread evenly around your foot. You can tell that the whole foot is getting treated at the same time.<br /><br />Another nice thing is that this sock comes with the electrolyte spray which seems to help the electric current penetrate deeper into the feet. My aunt really loves the spray. It actually also helped the other brand sock work a little better but not like this sock. The big round adhesive electrode that comes with this sock also doesn't shock like the other sock did but instead makes it so you can feel the electric current over the whole lower part of the leg.<br /><br />Just something else to point out is that I was so encouraged by this seller’s products that I went ahead and purchase several other items from them including an Ultima Neuro device that is specifically made for treating neuropathy pain. The other TENS device we tried is a Truemedic and it helped a little with my aunt’s painbut the relief was always temporary. It sends out a very intense electric current that is hard to adjust and so my aunt could only handle the treatment for a few minutes at a time. The current from the Ultima Neuro is soothing and can be finely adjusted and my aunt has become kind of a maniac about using it several times every day. It came with a pair of these socks and some silver thread electrode cuffs that she uses instead of the adhesive pads. Best of all is the treatment is working wonders with her neuropathy.  If you or somebody you care for is fighting neuropathy I recommend the Ultima Neuro product along with these socks.	2014-05-16
US	30745845	R1EFCQW2VIGZE7	B0014291SA	69908945	American Health Original Papaya Enzymes	Health & Personal Care	5	0	0	N	Y	The AMERICAN HEALTH, Papaya Enzyme Original Chewable - 600 tabs	The AMERICAN HEALTH, Papaya Enzyme Original Chewable - 600 tabs were exactly what we wanted. They work better than the other over the counter upset stomach relief medicine. We have used this product for years and it is great.	2013-09-06
US	51009837	R3MGLAPWYWE1CC	B00L3JTHME	332910265	#1 BEST Probiotic Supplement - 60 Day Supply with 100% Moneyback Guarantee - Improve Digestion, Immune Function, & Bone Density. Improve Bowel Regularity, Vitamin Production, & Increase Energy with the Most Potent Probiotic Available by Nutrition Essentials (60 Tablets / 60 Day Supply)	Health & Personal Care	3	0	8	N	Y	Propylene Glycol in Product!	Seems to work but I'm suspicious as well as uncomfortable because this product, which is not regulated by the FDA, states it is:<br />100% Safe Natural USA made product with NO chemicals, preservatives, fillers or blenders. NO Need for Refrigeration.<br /><br />HOWEVER it contains propylene glycol -  here's WIKI's description:<br /><br />Forty-five percent of propylene glycol produced is used as chemical feedstock for the production of unsaturated polyester resins. In this regard, propylene glycol reacts with a mixture of unsaturated maleic anhydride and isophthalic acid to give a copolymer. This partially unsaturated polymer undergoes further crosslinking to yield thermoset plastics.<br /><br />Propylene glycol is used as a humectant (E1520), solvent, and preservative in food and for tobacco products, as well as being one of the major ingredients of the &#34;e-liquid&#34; used in electronic cigarettes along with vegetable glycerin.<br /><br />Propylene glycol is also used in various edible items such as coffee-based drinks, liquid sweeteners, ice cream, whipped dairy products and soda.[8][9]<br /><br />[5] Propylene glycol is used as a solvent in many pharmaceuticals, including oral, injectable and topical formulations, such as for diazepam and lorazepam which are insoluble in water.[10]<br /><br />Like ethylene glycol, propylene glycol is able to lower the freezing point of water, and so it is used as aircraft de-icing fluid.[5][11]	2015-06-21
US	42565548	R3NH0IND441HKV	B0018QSYTO	972835498	Erbaorganics Baby Lotion 4 oz	Health & Personal Care	5	0	0	N	N	Smells amazing!	Received this as a shower present for my daughter.  Used it on her nightly after her bath.  Smells AMAZING & works great - always had super smooth skin!  Pricey, but worth it.	2012-08-15
US	39086521	R2BX38BQD6NM3R	B00DQ31IUO	53017095	Dr Song Home Professional Teeth Whitening Kit 35% Carbamide Peroxide 4 XL Syringe with Light	Health & Personal Care	4	0	1	N	Y	I think this is a great product, my only issue is with some sensitivity	I think this is a great product, my only issue is with some sensitivity. I have very sensitive teeth so I've had trouble finding a teeth whitening agent that works for me. At first I was only able to keep the trays in for about 15-20 minutes before experiencing sensitivity. Now after multiple uses I can keep them in for almost 2 hours. I use my invisalign trays so I cannot comment on the trays the come in the kit. It's a slow and steady process but it's definitely worth the time. I can see results and people have commented on my nice white smile :)	2015-08-20
US	13317240	R3FF17VDF98NFE	B0071B7XCO	633976471	Col. Ichabod Conk Glycerin Soap 2.25oz (4 Pack)	Health & Personal Care	2	1	1	N	Y	Meh smells and dries out.	I got this to try out different scented soap.  The lemon was by far the best smelling with the Almond as the worst.  These don't lather very well either and dry out on my face before I finish shaving one pass.	2015-07-30
US	25966147	RMRGXYD7NKZD8	B00BGO0QEO	305113156	Fitbit Flex Wireless Wristband with Sleep Function, Black	Health & Personal Care	4	0	0	N	Y	Four Stars	Just remember you can cheat by swing your arm	2014-11-25
US	39947121	RVQZDZAO5DSAC	B00E2URM0K	870762432	ASK52-6 - Laptop Battery For Asus Asus K52 K52f A32-K52 A52f A42 X52f A52 A52f A52J	Health & Personal Care	5	0	0	N	Y	asus	work great and a great price and fast deliver	2015-04-12
US	15133918	RH090L1YV8HF7	B00IGGZWKI	232995641	Infusium 23 Miracle Therapy Leave-In Treatment Serum, 4 fl oz	Health & Personal Care	5	2	7	N	N	Five Stars	Great	2014-08-24
US	33230903	R1V0DYW748OPND	B007B7UGHM	354987527	Source Organic Whey Protein	Health & Personal Care	5	0	0	N	Y	Good stuff!	I add it to smoothies to get the extra protein and benefit of raw milk.  Hardly changes the taste, very mild!	2014-12-21
US	1322501	R517EYNHTJE6S	B00MDIQ5VK	575264201	starscreaming® Male Chastity Device Cock Cage Stainless Steel 5 Size Rings Choose Clamshell Anti-shedding with Barbed Ring Men Chastity Belt	Health & Personal Care	5	0	2	N	N	Five Stars	I like it a lot he looks good in ot	2014-10-23
US	5464832	R2EON0AR278M24	B0054EOU6C	660715000	Truetest Test Strips - 50 Count	Health & Personal Care	5	0	0	N	Y	Truetest stips	They work good.	2014-09-22
US	51334229	R2778C1DO3LBWT	B00H43WOAK	299744542	Withings Wireless Blood Pressure Monitor for Apple and Android	Health & Personal Care	4	0	1	N	Y	I took off a star because I wish I could always get a good reading the first time	I have arms that are fat at one end and thin at the other, and I usually have to try a few times to position the armband just right to get a reading.  I took off a star because I wish I could always get a good reading the first time. Once I get a reading, I feel confident that it is a good one, though.  My husbands arms are closer to the same diameter at both ends, and he always gets a good reading the first try. We both appreciate having a record to share with our doctor.	2015-05-23
US	43427469	R384V3GXJDPYIQ	B00FETYQAM	346246472	The Braille Store Talking Calendar Clock	Health & Personal Care	5	0	0	N	Y	Limited Eyesight talking Clock	Easy to set up, very clear, offering both day / date, and simple one large top button to operate. Dad really appreciated this. Doubled a piece of masking tape under it so if he was feeling around for it, it wouldn't fall off table. Worked great!	2015-01-10
US	32123197	R3TJX0IZ4JUUQI	B00BGO0QBM	753027164	Fitbit Flex Accessory Pack	Health & Personal Care	5	0	0	N	Y	Five Stars	Love them....exactly what I ordered!	2015-07-04
US	2866695	R2KLSQFK81SV1Y	B007K1G9NO	861644633	Intimate Basic Push Up Bra	Health & Personal Care	4	0	0	N	Y	Four Stars	Thx	2014-07-15
US	52726007	R3972O6GVJKIZO	B002EWUBUQ	765073999	Premium Noble Kava Kava Root Powder 1lb (448g)	Health & Personal Care	5	0	1	N	Y	I got a very strong effect from this product. ...	I got a very strong effect from this product. It was enjoyable, but I haven't yet (in 6 months) felt the need to repeat it. Either way, it definitely works.	2015-02-22
US	13263290	RHI6KYKYD5VUA	B000I1V3MA	288290296	Oggi Stainless Steel Sugar and Creamer Set with Mirror Tops	Kitchen	2	0	0	N	Y	Design flaw	The style and shape are nice, however, the design is flawed. The lids &#34;click&#34; into place via a depression instead of screwing on, which means they leak...and that is why I returned them. Also, the lids are a chrome 'look' aka they are plastic. Pay more and buy something else of better quality.	2015-01-05
US	16371181	R21IIYGXZLP417	B004BAENTY	159104403	Thunder Sunflower Ice Teaspoon Bright Finish sold per 2 doz	Kitchen	5	0	0	N	Y	Five Stars	These are wonderful and solid spoons.  They are perfect for the tall coffee travel mugs we use.	2015-01-31
US	41036358	R2NRJYAQOUB02K	B00E0EF9CQ	398912101	ZHEN Japanese VG-10 67-Layer Damascus Steel 8-Inch Slicer Chopping Chef Butcher Knife/Cleaver, Large	Kitchen	5	0	1	N	Y	Zhen Japonese 67-layer damascus Cleaver	This item was supposed to arrive today and never did. I was really looking forward to put them through the test of cutting a few vegetables. I am sure I am going to love these and even though I do not have them in my procession, I will still give these a five star rating. I am doing this because I have a whole set of Shun Knifes and they are great cutting tools! My Henkel Knifes do not compare to these when it comes to sharpness. I am sure I will be recommending this type of Chinese Cleaver to others who love the art of cooking as I do.  8:20 P.M.- Never expected for my Zhen Cleaver to arrived this late, but it did arrive as Amazon guaranteed it would. Boy...Oh Boy!! this is a serious Cleaver to say the least!! It is an absolute work of art and it means business when it comes to cutting vegetables. Yes...I put it through the test and cutting veggies could not be easier. The wide blade makes it easy to scoop the vegetables when you are done. Needless to say, I am very happy and recommend this product to anyone serious about owning nothing but the best in kitchen cutlery. Thank You, Joseph Mesa	2015-05-31
US	22139938	R1HWPHAH9STXS5	B005FCZMU6	353670184	Folding Bread Proofer and Yogurt Maker	Kitchen	4	2	2	N	Y	Quality and easy to use	For a small batch proofer, this is perfect. Built somewhat sturdy and has numerous temperatures to choose from. It folds nicely. The only draw back it the price. For what you receive it is a bit overpriced.	2013-01-12
US	12625593	RINJVDZAPPZ4O	B003LQZKIC	313421299	Handy Caddy Sliding Kitchen Under Cabinet Appliance Moving Caddy	Kitchen	5	0	0	N	Y	Caddy	These are great! I have three, for coffee, the mixer and the Margarita machine. They are great for any thing you need to pull forward to fill. I have given them for gifts, my family thought they were dumb until they tried them out. Now they want more.	2014-03-11
US	53001643	R1CN5I14OS6ZHX	B0007T25ZC	103000823	Ilsa Cast Iron Heat Diffuser Reducer 8.25 Inch	Kitchen	2	2	2	N	N	Gas flame comes up through hole in the middle	I wish I could say I love, it's heavy and well-made, but on my gas stove the heat comes up through the hole in the middle. So now I have a middle spot where pots get scorched, instead of scorching on one edge.<br /><br />Will buy one without a hole in the middle.	2014-01-27
US	43492551	R3AG4URXZF2R11	B000M818QK	982208684	Skater KSX2-Blue3680 Japanese 2-Tier Bento Lunch Box with Belt, Bag Chopsticks	Kitchen	4	0	0	N	Y	the cover gets scratched easily, but it really is quite cute	A lovely little bento box, the cover gets scratched easily, but it really is quite cute.	2015-04-25
US	28775444	RCWPPYV1MCZR3	B00AEFEX90	318117001	CuiZen CRC-1006 3-Cup (Uncooked) 6-Cup (Cooked) Rice Cooker, White	Kitchen	4	0	0	N	Y	Four Stars	TO SMALL. I WILL HAVE TO REORDER AGAN  .	2015-02-24
US	26250611	RFHVSHYZGN1S9	B00JU6BN9C	739968791	Game of Thrones Seasons 1a and 2 Coaster Set, Total of 8 Coasters	Kitchen	1	1	2	N	N	Buy direct from Amazon...	We ordered this combo set, anticipating 8 total coasters. When we received the order, there was only 1 set of coasters (4 coasters), from season two. I will spend an extra $2 to purchase them separately, direct from Amazon instead of the item &#34;distributed&#34; from them.<br />The coasters themselves are mediocre, but will be a great addition to any die-hard GOT fan's home.	2014-10-25
US	52890453	R2T1VAFLZTKDEF	B000AAT6ZK	663324964	Calphalon Katana Stainless-Steel 8-Piece Knife Set with Block	Kitchen	3	1	1	N	N	A comparison to Shun Knives	Have now had Calphalon Katana's for almost two years; may initial reactions was what great looking knives, but I've found the beauty is somewhat skin deep.  The knives are initially very sharp but they don't hold a edge as well as my (much more expensive Shun knives).  But my biggest gripe is that if they are NOT cleaned and dried right away they tend to rust, most annoying.  I've been very careful about this, but when others use them the problems persists; and if the rust develops close to the edge, the edge tends to pit.  This can and has been corrected but I don't know why it should be a problem.  I care these knives the same as I do with a few Shun knives that I have and I don't have the same problem with them.  Probably a different type of steel used, but both have the beautiful layered blades.  The Shuns are 3 to 4 times more expensive than the Calphalon Katana's, they are sharper and stay sharper longer and are a little lighter.  The Kantana's are a good value for what you get, the Shun's are an investment.	2008-10-18
US	11356316	R3S49RUV2LP07B	B0000YTYGM	115525241	Cuisinart DTC-975BKN 12 Cup Programmable Thermal Brewer (Black)	Kitchen	1	0	0	N	Y	IT QUIT WORKING AFTER 20 DAYS.	NICE LOOKING, EASY TO USE. THEIR HELPDESK SAID I SHOULD DESCALE IT TO FIX IT. I TOLD THEM I ONLY BREWED 5 OR 6 POTS. THEY INSISTED AT THAT POINT I INSISTED ON RETURNING IT. I HAVE OWNED OTHER CUISINARTS WITH NO PROBLEMS, BEWARE OF THIS ONE.	2013-08-18
US	28751821	R3GY13FMNI8Q7Z	B001N0BBAY	310632085	EatSmart Precision Pro - Multifunction Digital Kitchen Scale w/ Extra Large LCD and 11 Lb. Capacity	Kitchen	5	0	0	N	Y	Easy and simple to use	I really enjoy this scale. It's so easy to put a plate on the scale, zero it for tare, then add ingredients or food items and get an accurate weight in grams or ounces. Makes calorie counting very simple!	2013-10-21
US	36497316	R3448CZ0XFM29S	B006LQGD3K	979049332	Freshware KT-140RD Silicone Spiral Garlic Peeler	Kitchen	5	5	5	N	Y	This thing rocks!	One of the most tedious chores in the kitchen if you're cooking with a lot of fresh garlic is to get not just the outer skin, but that sticky inner skin off the garlic cloves.  This thing makes it easy!  Pop in the garlic, roll it a few times and presto, no more garlic skin.  It takes a couple times to get the hang of it and requires a bit more pressure than I initially thought it would but once you have the technique down, it works great!  I'm not huge on having every single gadget cluttering up my kitchen, but if you cook with a lot of garlic, this is definitely worth it.	2014-06-07
US	44378563	R142MTAEYZ7K6T	B00EU83ITI	378334560	BELLA Rocket Extract PRO Power Blender, 15 Piece set, stainless steel	Kitchen	5	0	0	N	Y	Worth the buy	It's very good and reliable	2015-07-23
US	33604254	RR2M4G8RY2UC1	B00BW4TAAE	608353456	"Fineline Settings Platter Pleasers Clear 16"" 7 Compartment Tray 12 Pieces"	Kitchen	5	1	1	N	Y	Great Seder Tray!	These were the perfect size for our Passover Seder Plate. We had over 240 people attend and they held enough of the symbolic foods for everyone at the table.	2014-04-15
US	37272767	R2UE2J0SSCT8X3	B00009WE45	509905641	Taylor Precision Products Commercial Waterproof Digital Thermometer	Kitchen	4	0	0	N	N	a pretty reliable kitchen tool	Although the reading is not instant, it does work well - especially when you don't like pulling out the $100 thermometer!  I find that if I check 10 minutes before something should be done (according to a recipe) then I can better guage when my dish will really be done.  Clean up is easy but I have not tried the dishwasher.  Overall, I recommend this product.	2007-02-04
US	26781365	R1ZX0QSMPHPMFZ	B007MB1D9C	287012419	Hipster's Choice Cool Black Cat Shot Glasses - Set of Two	Kitchen	5	0	0	N	Y	Very cute, high quality!	These were a gift and I was so taken with them, that I will probably order  a set for myself!	2013-06-11
US	50142814	R2FW0LCZZCPVLT	B00KM03KKA	148602327	Vitamix Certified Reconditioned Standard Blender	Kitchen	5	0	1	N	Y	Five Stars	Awesome machine, just like having a V8 motor in your kitchen	2014-11-24
US	42521918	R1M372T5L4LON6	B000UOFT1Q	760494642	Fox Run 4891 Measuring Cup Set, 4-Piece, Stainless Steel	Kitchen	3	0	0	N	Y	Bendable handles	Nice little set however the handles are very weak and bend easily.  Nice set if you don't use often.  Would not recommend to someone who bakes a lot.	2013-12-08
US	51284873	R39C0O95MFF7PD	B00826NUVK	213679377	Anchor Hocking 20-Ounce Casserole	Kitchen	5	0	0	N	Y	Hard to find...	Hard to find item, but here it is on Amazon.  This casserole has been one of my favorites for years.  It is just the right in-between size.  Then I dropped it on the tile floor.  Amazon to the rescue.  Thanks.	2012-09-05
US	49532534	R227Q2UJWIQHEL	B002A3AV5O	277368946	Salton DLHM564 Hand Mixer, Stainless Steel	Kitchen	4	3	4	N	Y	Toastess DLHM564 Hand Mixer, Stainless Steel	The mixer preformed as I expected but the button to eject the mixers is so difficult that I had to use a mallet. i would  really like my 45 year old stand mixer but no one make them in that quality anymore	2013-01-31
US	2361774	R34G3SUPXNBELW	B0018ZMLIU	522114644	Parrish's Magic Line Round Cake Pan, 4 x 2 Inches Deep	Kitchen	5	0	0	N	Y	and was easy to cleanup	This pan did everything I wanted it to do. Baked a 4 inch cake---evenly, didn't stick to the pan, and was easy to cleanup.	2014-08-30
US	12127041	R2K91GMFLJTA2X	B00005NCWQ	679693002	Farberware Classic Yosemite 8-Cup Percolator	Kitchen	5	0	0	N	Y	But on Saturday morning there is nothing better then making a pot of coffee with a classic ...	When I’m in hurry to get to work I make a cup of coffee with Keurig and run out the door. But on Saturday morning there is nothing better then making a pot of coffee with a classic percolator and relaxing with the paper. K-Cups are expensive. If you’re not in a hurry, make coffee this way and save some money.<br /><br />For more money saving ideas visit http://bestpurchaseever.com/category/him/	2015-08-13
US	48490656	R1VGCRAATRK1E7	B003TSYRB8	481859706	KitchenAid KMT211OB 2-Slice Toaster, Onyx Black	Kitchen	4	0	0	N	Y	Works well	So far, the toast comes out evenly toasted.  Works up to previous reviews, and I am satisfied with the product.	2013-03-21
US	25928158	R1TGC2X27678QU	B00JBIZTAI	460508831	French Press of Highest Quality Coffee Press For Expresso or Tea by Product Stop	Kitchen	1	19	35	N	Y	Don't bother	Very disappointed.  Will not recommend this supplier to anyone.  Could not register for warranty and the French Press is not great.  Will be going to Starbucks to get one from them!  Will definitely not recommend the supplier Product Stops.	2014-07-17
US	12795171	R15XGSLQP7S387	B00067R5X2	935703941	Jack LaLanne JLPJB Power Juicer Juicing Machine	Kitchen	5	0	0	N	Y	I gave it as a gift. The lady I ...	I gave it as a gift. The lady I gave it to loves it .	2015-06-06
US	27024600	R3LE89NGK7XGA1	B001T6OVPO	859802050	EXO Non-Stick Super Peel Pizza Peel in Solid White Ash	Kitchen	5	0	0	N	Y	made some pizzas and really love it!	it came a little dinged up on one corners so the cloth was catching ..I did a little repair and we were set !! made some pizzas and really love it !!	2015-03-04
US	51160477	R22QEZ0ST9D9JC	B00AJN1MWI	713861769	Gerber Onesies 4T 4-Pack (35-39 lbs)	Apparel	4	0	0	N	Y	Buy 4T if you're in Carter's 2T	Buy these in 4T if you're currently in Carter's 2T - it's a nice progression. These are effectively a slightly-lower quality Carter's 3T onesie. The material is a bit thinner than I'd prefer, but at this age, I'm just happy to have found something that still works well for bedtime.	2015-04-16
US	22884845	R3DQ5TI0R1A1B	B000V3TR2S	590838189	Kenneth Cole Reaction Women's Wool Melton Peacoat	Apparel	5	0	0	N	Y	Kenneth Cole Reaction Peacoat - very classy!	This is a very stylish peacoat, and the charcoal grey is a nice change from the typical navy peacoat.  I ordered a size larger, knowing I would layer it over sweaters, and it's still a little big, so this coat is very true to size.  Nice lining, ample pockets - all-around classy and stylish peacoat!	2008-02-25
US	12426273	R9I0GTEKFHQTJ	B00JU3CZFQ	391044193	Jones New York Women's Multi Striped Stretch Blazer	Apparel	5	0	0	N	Y	Jones New York blazer	Love the colors, the fit, and the price	2014-07-21
US	21867482	R1JYTIFE15KLLZ	B00PILYAPM	440243079	Miusol Women's Vintage Scoop Neck Contrast Bridesmaid Cocktail Bodycon Dress	Apparel	2	1	1	N	Y	delivered with an iron burn and starch lines	The dress was nice, but the shoulders were a bit big. My problem wasn't the dress. Two words: iron burn. Yes, that's correct. My dress was delivered with a burn mark in the middle of the dress and starch lines. I'm quite upset that the warehouse would let a product go out like that.	2015-05-19
US	18458732	R1JNPBVPF4UV1N	B00CBM4HYK	878957164	Up2date Fashion Men's Satin PJ Set	Apparel	2	0	0	N	Y	Two Stars	Too large for the size listed.	2015-07-25
US	14382333	R1CQBDL2YE2V4U	B002R0F79K	60801627	Capezio Girls' Classic Short Sleeve Leotard	Apparel	3	0	0	N	Y	Three Stars	A little to exact<br />For a 40 pound child	2014-10-19
US	9970517	R2PWM9ZH2H8WF3	B004S5OZO0	758366577	NEFF Men's Daily Beanie, Warm, Slouchy, Soft Headwear	Apparel	4	0	0	N	Y	Four Stars	Good enough hat.	2014-10-08
US	1706932	RQL314PMNF5JL	B005C9GNDC	950609939	Fruit of the Loom Men's Exposed Waistband Woven Fashion Boxers(Pack of 5)	Apparel	3	0	0	N	Y	Three Stars	Lot better than store.	2015-01-07
